iter	Logloss
1513	0.2238095893
1514	0.2238021387
1515	0.2237943454
1516	0.2237865855
1517	0.2237819645
1518	0.223777329
1519	0.2237725727
1520	0.2237634744
1521	0.2237522975
1522	0.2237431253
1523	0.2237294886
1524	0.2237161944
1525	0.2237043063
1526	0.2236952485
1527	0.2236869507
1528	0.2236767214
1529	0.2236679607
1530	0.2236595033
1531	0.2236531834
1532	0.2236433902
1533	0.223637705
1534	0.2236280345
1535	0.2236157828
1536	0.2235964039
1537	0.2235856319
1538	0.2235738173
1539	0.2235663929
1540	0.2235576753
1541	0.2235444617
1542	0.2235362124
1543	0.2235292901
1544	0.2235229737
1545	0.2235127557
1546	0.2235043831
1547	0.2234944979
1548	0.2234836897
1549	0.2234666258
1550	0.223459794
1551	0.2234517116
1552	0.2234415211
1553	0.2234286649
1554	0.2234169144
1555	0.2234105466
1556	0.2233938181
1557	0.2233804008
1558	0.2233714969
1559	0.2233613787
1560	0.2233535582
1561	0.2233320904
1562	0.2233223517
1563	0.2233148048
1564	0.2233075491
1565	0.2232975229
1566	0.2232879976
1567	0.2232786876
1568	0.2232591793
1569	0.2232495899
1570	0.2232372577
1571	0.2232264026
1572	0.2232120885
1573	0.2232025577
1574	0.2231944117
1575	0.2231883742
1576	0.2231822152
1577	0.2231675955
1578	0.2231589663
1579	0.2231484115
1580	0.2231364668
1581	0.223127793
1582	0.2231146383
1583	0.2231065937
1584	0.2231003891
1585	0.2230844511
1586	0.2230746859
1587	0.2230679456
1588	0.2230601433
1589	0.2230505632
1590	0.2230429011
1591	0.2230339956
1592	0.2230173468
1593	0.2230099344
1594	0.2229986243
1595	0.2229910845
1596	0.2229789223
1597	0.2229709023
1598	0.222959219
1599	0.2229314099
1600	0.2229178287
1601	0.2228960479
1602	0.2228839676
1603	0.2228751155
1604	0.2228688175
1605	0.2228593259
1606	0.2228445401
1607	0.2228373234
1608	0.2228267698
1609	0.222818133
1610	0.2228044066
1611	0.2227942918
1612	0.2227858579
1613	0.2227794254
1614	0.2227721607
1615	0.2227560416
1616	0.2227450743
1617	0.2227374705
1618	0.2227319254
1619	0.2227230686
1620	0.2227141593
1621	0.2227078271
1622	0.2226999626
1623	0.2226933518
1624	0.2226834383
1625	0.2226780325
1626	0.2226704753
1627	0.2226626019
1628	0.2226512638
1629	0.2226321278
1630	0.2226183787
1631	0.2226077347
1632	0.2226004423
1633	0.222594767
1634	0.2225836836
1635	0.2225577092
1636	0.2225515449
1637	0.2225333344
1638	0.2225251619
1639	0.222507692
1640	0.2224930905
1641	0.2224797477
1642	0.2224635722
1643	0.2224580672
1644	0.2224510656
1645	0.2224436707
1646	0.2224350393
1647	0.2224225215
1648	0.2224127194
1649	0.2223982297
1650	0.2223882265
1651	0.2223801251
1652	0.2223727189
1653	0.2223637801
1654	0.2223536111
1655	0.2223484985
1656	0.2223391389
1657	0.2223290385
1658	0.2223182199
1659	0.2223095602
1660	0.2223021032
1661	0.2222924979
1662	0.2222817271
1663	0.2222735331
1664	0.2222569369
1665	0.2222514949
1666	0.2222401131
1667	0.2222289583
1668	0.2222139222
1669	0.2222044899
1670	0.2221970159
1671	0.2221807999
1672	0.2221700862
1673	0.2221629106
1674	0.2221558926
1675	0.222148939
1676	0.2221361063
1677	0.2221234162
1678	0.2221111304
1679	0.2220980014
1680	0.2220905286
1681	0.2220778004
1682	0.2220697226
1683	0.2220539605
1684	0.2220434605
1685	0.2220354668
1686	0.2220279699
1687	0.2220103946
1688	0.2220007685
1689	0.2219935159
1690	0.221974685
1691	0.2219611998
1692	0.2219567368
1693	0.2219460373
1694	0.2219322826
1695	0.2219186412
1696	0.2219081442
1697	0.2219004135
1698	0.2218953539
1699	0.2218882576
1700	0.2218737966
1701	0.2218611208
1702	0.2218481915
1703	0.2218221769
1704	0.2218043952
1705	0.2217915097
1706	0.22178499
1707	0.2217772087
1708	0.2217696725
1709	0.2217618657
1710	0.2217537931
1711	0.2217429202
1712	0.2217375927
1713	0.2217286585
1714	0.221703212
1715	0.2216910784
1716	0.2216829506
1717	0.2216756606
1718	0.2216686017
1719	0.221645138
1720	0.22163489
1721	0.2216236976
1722	0.2216134176
1723	0.2216062662
1724	0.2215993787
1725	0.2215898642
1726	0.221583149
1727	0.221575232
1728	0.2215671347
1729	0.2215547983
1730	0.2215400721
1731	0.2215306939
1732	0.2215240042
1733	0.221515052
1734	0.2214910899
1735	0.2214825823
1736	0.2214735866
1737	0.221466284
1738	0.2214405352
1739	0.2214339
1740	0.2214261813
1741	0.2214189754
1742	0.2214113024
1743	0.2213978723
1744	0.2213879955
1745	0.2213812743
1746	0.2213605224
1747	0.2213436103
1748	0.221336371
1749	0.2213280102
1750	0.2213088896
1751	0.2213010461
1752	0.2212846188
1753	0.2212769323
1754	0.2212694335
1755	0.22126189
1756	0.2212544247
1757	0.2212487696
1758	0.2212358888
1759	0.2212298034
1760	0.2212179911
1761	0.2212119432
1762	0.221205837
1763	0.2211969218
1764	0.221184797
1765	0.2211746458
1766	0.2211683889
1767	0.2211603246
1768	0.2211463212
1769	0.2211305282
1770	0.221119051
1771	0.2211117828
1772	0.2211062072
1773	0.2210960596
1774	0.2210855131
1775	0.2210760852
1776	0.2210689302
1777	0.2210579035
1778	0.2210484671
1779	0.2210433697
1780	0.2210376076
1781	0.2210290889
1782	0.2210206719
1783	0.2210105492
1784	0.2210009415
1785	0.220994919
1786	0.2209867696
1787	0.2209653321
1788	0.2209544502
1789	0.2209447063
1790	0.2209381515
1791	0.2209318939
1792	0.2209203104
1793	0.2209131427
1794	0.2209039695
1795	0.2208974953
1796	0.2208826101
1797	0.2208632346
1798	0.2208444139
1799	0.2208352633
1800	0.2208284309
1801	0.2208203894
1802	0.2208111276
1803	0.220804885
1804	0.2207932076
1805	0.2207846634
1806	0.2207775965
1807	0.2207708431
1808	0.220762423
1809	0.2207514425
1810	0.2207463316
1811	0.2207402649
1812	0.2207329855
1813	0.2207240233
1814	0.2207178142
1815	0.2207133923
1816	0.2207039916
1817	0.2206914335
1818	0.220684758
1819	0.2206649592
1820	0.2206495222
1821	0.2206436956
1822	0.2206163498
1823	0.220610314
1824	0.2206035232
1825	0.2205859733
1826	0.2205727454
1827	0.2205598631
1828	0.2205439942
1829	0.2205320438
1830	0.2205256999
1831	0.2205084278
1832	0.220490832
1833	0.2204773343
1834	0.2204605206
1835	0.220443879
1836	0.2204348588
1837	0.2204197704
1838	0.2204102856
1839	0.2204012013
1840	0.2203950543
1841	0.2203877203
1842	0.2203781731
1843	0.2203700915
1844	0.220361883
1845	0.2203547774
1846	0.220344417
1847	0.2203398211
1848	0.2203239181
1849	0.2203172622
1850	0.220308957
1851	0.2202931431
1852	0.2202820485
1853	0.2202664541
1854	0.2202533561
1855	0.2202396711
1856	0.2202177911
1857	0.2202092046
1858	0.2202026288
1859	0.2201843135
1860	0.2201710061
1861	0.220159926
1862	0.2201513549
1863	0.2201405594
1864	0.2201317679
1865	0.2201252142
1866	0.2201121319
1867	0.2201061982
1868	0.220098772
1869	0.220088091
1870	0.2200823778
1871	0.2200759888
1872	0.2200631355
1873	0.2200548542
1874	0.2200459639
1875	0.2200384303
1876	0.2200290776
1877	0.2200192375
1878	0.2200107663
1879	0.2199982794
1880	0.2199903281
1881	0.219984075
1882	0.2199744781
1883	0.2199659332
1884	0.2199591172
1885	0.2199469715
1886	0.2199389332
1887	0.2199318724
1888	0.2199255335
1889	0.2199191544
1890	0.2199105999
1891	0.2199042105
1892	0.2198960604
1893	0.2198876777
1894	0.2198801159
1895	0.2198721412
1896	0.2198652793
1897	0.2198546569
1898	0.2198454571
1899	0.2198304334
1900	0.2198221853
1901	0.2198147841
1902	0.2198048012
1903	0.2197970282
1904	0.2197904824
1905	0.2197823944
1906	0.2197753143
1907	0.2197678851
1908	0.2197602819
1909	0.219750162
1910	0.2197381226
1911	0.2197331063
1912	0.2197253944
1913	0.2197171538
1914	0.2197093214
1915	0.2197019392
1916	0.2196892067
1917	0.2196804306
1918	0.219668232
1919	0.2196603479
1920	0.2196546042
1921	0.2196440901
1922	0.2196356995
1923	0.2196275451
1924	0.2196191842
1925	0.2196099217
1926	0.2195998311
1927	0.2195929896
1928	0.2195870504
1929	0.2195807443
1930	0.219573723
1931	0.2195681235
1932	0.2195607552
1933	0.2195548116
1934	0.2195468737
1935	0.2195388455
1936	0.2195276143
1937	0.2195190218
1938	0.2195137784
1939	0.2195087874
1940	0.2194974276
1941	0.219493124
1942	0.2194851579
1943	0.219480048
1944	0.2194716655
1945	0.2194628021
1946	0.2194550839
1947	0.2194458589
1948	0.2194367135
1949	0.219423422
1950	0.2194173712
1951	0.2194103674
1952	0.2193982428
1953	0.2193912794
1954	0.2193733349
1955	0.2193592619
1956	0.219353117
1957	0.2193484869
1958	0.2193373753
1959	0.2193287518
1960	0.2193225776
1961	0.2193154275
1962	0.2193095138
1963	0.2192946753
1964	0.2192770654
1965	0.2192682583
1966	0.2192615331
1967	0.2192535611
1968	0.2192452187
1969	0.219238309
1970	0.2192300541
1971	0.2192222968
1972	0.2192139832
1973	0.2191956397
1974	0.2191861986
1975	0.2191767229
1976	0.2191675476
1977	0.2191613342
1978	0.2191558138
1979	0.2191498749
1980	0.2191425126
1981	0.219133203
1982	0.2191145426
1983	0.2191089354
1984	0.2190965068
1985	0.2190897855
1986	0.2190838
1987	0.2190746796
1988	0.2190680824
1989	0.219048591
1990	0.2190283076
1991	0.2190218038
1992	0.2190153418
1993	0.2190071179
1994	0.2190001458
1995	0.2189882936
1996	0.2189757455
1997	0.2189674987
1998	0.2189554783
1999	0.2189452975
2000	0.2189376633
2001	0.2189209886
2002	0.2189116983
2003	0.2189039041
2004	0.218897117
2005	0.2188847359
2006	0.2188721286
2007	0.2188567909
2008	0.2188411962
2009	0.2188345064
2010	0.2188252793
2011	0.218812762
2012	0.2188027267
2013	0.2187954132
2014	0.2187864929
2015	0.2187795645
2016	0.2187729598
2017	0.2187691556
2018	0.2187601104
2019	0.2187499931
2020	0.218743653
2021	0.2187268173
2022	0.2187174367
2023	0.2187085692
2024	0.2186998377
2025	0.2186826175
2026	0.2186754438
2027	0.2186646546
2028	0.2186600845
2029	0.2186502536
2030	0.2186433736
2031	0.218637655
2032	0.2186277108
2033	0.2186227998
2034	0.2186166384
2035	0.2186088138
2036	0.2186029097
2037	0.2185964418
2038	0.2185909064
2039	0.2185830131
2040	0.2185757707
2041	0.2185605289
2042	0.2185528033
2043	0.2185414714
2044	0.2185353558
2045	0.2185236522
2046	0.2185104509
2047	0.2185033224
2048	0.2184945449
2049	0.2184883773
2050	0.2184792184
2051	0.218465749
2052	0.2184573824
2053	0.2184519306
2054	0.2184439743
2055	0.2184339402
2056	0.2184285373
2057	0.218423338
2058	0.2184161369
2059	0.2184069954
2060	0.218401209
2061	0.2183953309
2062	0.218387086
2063	0.218379536
2064	0.2183729154
2065	0.2183613035
2066	0.2183504508
2067	0.2183404563
2068	0.2183303168
2069	0.2183234193
2070	0.2183099059
2071	0.2182975199
2072	0.2182849203
2073	0.2182774402
2074	0.2182670717
2075	0.2182624049
2076	0.2182559558
2077	0.2182478144
2078	0.2182404453
2079	0.2182323518
2080	0.2182214662
2081	0.2182122677
2082	0.2182010436
2083	0.2181904401
2084	0.2181735062
2085	0.2181615435
2086	0.2181539853
2087	0.2181458801
2088	0.2181402393
2089	0.2181334156
2090	0.2181233998
2091	0.2181082624
2092	0.2180996138
2093	0.218093699
2094	0.2180845646
2095	0.2180700217
2096	0.2180587713
2097	0.2180498541
2098	0.2180439709
2099	0.218036573
2100	0.2180233834
2101	0.2180173067
2102	0.2180099582
2103	0.2179995242
2104	0.2179871454
2105	0.2179783318
2106	0.2179680806
2107	0.2179528199
2108	0.217944659
2109	0.217940156
2110	0.2179337008
2111	0.2179220788
2112	0.2179148732
2113	0.2179084019
2114	0.2179015946
2115	0.2178902475
2116	0.2178835919
2117	0.2178779583
2118	0.2178720517
2119	0.2178630278
2120	0.2178560402
2121	0.2178492739
2122	0.2178421971
2123	0.2178341589
2124	0.2178288819
2125	0.2178143898
2126	0.2177999766
2127	0.2177945528
2128	0.2177839128
2129	0.2177770233
2130	0.217770051
2131	0.217765669
2132	0.2177581535
2133	0.2177510673
2134	0.2177455878
2135	0.2177354743
2136	0.2177265878
2137	0.2177193736
2138	0.2177119038
2139	0.217697697
2140	0.217687387
2141	0.2176820023
2142	0.2176776625
2143	0.2176698779
2144	0.217661842
2145	0.2176557866
2146	0.2176487444
2147	0.2176425752
2148	0.2176326971
2149	0.2176247098
2150	0.217616385
2151	0.217598957
2152	0.2175909129
2153	0.217579367
2154	0.2175741919
2155	0.2175674541
2156	0.2175595562
2157	0.2175523293
2158	0.2175466706
2159	0.217537694
2160	0.2175327102
2161	0.2175262836
2162	0.2175140715
2163	0.2175065092
2164	0.2174961471
2165	0.2174885629
2166	0.2174820263
2167	0.2174718531
2168	0.2174657575
2169	0.2174584173
2170	0.2174523138
2171	0.2174451403
2172	0.2174352412
2173	0.2174289002
2174	0.2174220238
2175	0.2174137106
2176	0.2174072195
2177	0.2174012597
2178	0.2173953982
2179	0.2173879887
2180	0.2173818455
2181	0.2173756685
2182	0.2173615041
2183	0.2173545691
2184	0.217335878
2185	0.2173262335
2186	0.2173180956
2187	0.2173120351
2188	0.2173081134
2189	0.2173037203
2190	0.2172966117
2191	0.2172859042
2192	0.2172694047
2193	0.2172645589
2194	0.2172570609
2195	0.2172508785
2196	0.2172445648
2197	0.2172395222
2198	0.2172324628
2199	0.2172263435
2200	0.217216685
2201	0.2172122499
2202	0.2172036311
2203	0.2171945007
2204	0.2171881184
2205	0.2171784802
2206	0.21717123
2207	0.217163908
2208	0.2171577308
2209	0.2171505901
2210	0.2171437714
2211	0.2171369868
2212	0.2171307687
2213	0.2171229182
2214	0.2171171599
2215	0.2171120554
2216	0.2171042287
2217	0.2170976415
2218	0.2170901756
2219	0.2170802975
2220	0.2170758788
2221	0.2170695726
2222	0.2170646777
2223	0.2170573172
2224	0.2170521977
2225	0.2170379276
2226	0.2170311061
2227	0.2170192017
2228	0.2170137178
2229	0.2170070233
2230	0.2169997264
2231	0.2169917091
2232	0.2169863015
2233	0.2169753301
2234	0.2169681625
2235	0.2169603301
2236	0.2169464058
2237	0.2169357934
2238	0.2169304564
2239	0.2169233169
2240	0.2169151785
2241	0.2169096962
2242	0.2169047108
2243	0.2168966173
2244	0.2168914445
2245	0.2168857623
2246	0.2168746321
2247	0.2168645826
2248	0.2168586401
2249	0.2168440418
2250	0.2168372196
2251	0.2168280664
2252	0.2168187227
2253	0.2168100806
2254	0.2168028305
2255	0.2167956208
2256	0.2167838116
2257	0.2167745889
2258	0.2167658257
2259	0.2167582253
2260	0.2167459131
2261	0.2167328553
2262	0.216724844
2263	0.216718435
2264	0.2167108977
2265	0.2167008805
2266	0.2166940843
2267	0.2166841247
2268	0.2166738682
2269	0.2166662484
2270	0.2166526642
2271	0.2166468812
2272	0.2166401147
2273	0.2166349377
2274	0.2166233602
2275	0.2166167074
2276	0.2166075365
2277	0.2165923999
2278	0.2165850217
2279	0.2165742915
2280	0.2165690382
2281	0.2165607701
2282	0.2165533369
2283	0.216547961
2284	0.2165427785
2285	0.2165353597
2286	0.2165289857
2287	0.2165184116
2288	0.2165143111
2289	0.2165084056
2290	0.2165020086
2291	0.2164940777
2292	0.216487099
2293	0.2164800392
2294	0.2164690165
2295	0.2164599598
2296	0.2164530858
2297	0.2164464969
2298	0.2164371172
2299	0.216431597
2300	0.2164255696
2301	0.2164194771
2302	0.2164112706
2303	0.2164037131
2304	0.2163894976
2305	0.2163758812
2306	0.2163703653
2307	0.2163560136
2308	0.2163455554
2309	0.2163394202
2310	0.2163307151
2311	0.2163225899
2312	0.2163170929
2313	0.2163127805
2314	0.2163064112
2315	0.216302096
2316	0.216293979
2317	0.2162835918
2318	0.2162773199
2319	0.2162693879
2320	0.2162584499
2321	0.216251571
2322	0.2162450446
2323	0.2162406291
2324	0.216234668
2325	0.2162300401
2326	0.2162216408
2327	0.2162086043
2328	0.2162011
2329	0.2161851729
2330	0.2161725493
2331	0.2161578941
2332	0.216152174
2333	0.2161390869
2334	0.2161246025
2335	0.2161148263
2336	0.2161072604
2337	0.2160980137
2338	0.2160898249
2339	0.2160834046
2340	0.2160775557
2341	0.2160703799
2342	0.2160627118
2343	0.2160543573
2344	0.2160466732
2345	0.2160375114
2346	0.2160279215
2347	0.2160225671
2348	0.216015298
2349	0.2160091489
2350	0.2160004407
2351	0.2159922643
2352	0.2159810374
2353	0.2159757234
2354	0.2159671433
2355	0.2159604543
2356	0.2159504384
2357	0.2159417369
2358	0.2159302056
2359	0.2159247414
2360	0.2159172286
2361	0.2159096659
2362	0.2159029583
2363	0.215891776
2364	0.2158848319
2365	0.2158720974
2366	0.2158628976
2367	0.21585496
2368	0.2158509049
2369	0.2158440447
2370	0.2158369638
2371	0.2158283309
2372	0.2158172769
2373	0.2158103208
2374	0.2157994777
2375	0.2157949446
2376	0.215786982
2377	0.2157776813
2378	0.2157677252
2379	0.2157599866
2380	0.2157534592
2381	0.2157471531
2382	0.2157402544
2383	0.2157334499
2384	0.2157274151
2385	0.2157187513
2386	0.2157142548
2387	0.2157085393
2388	0.2157038006
2389	0.2156974048
2390	0.2156909854
2391	0.2156857199
2392	0.2156790685
2393	0.2156726805
2394	0.2156674612
2395	0.2156594261
2396	0.2156508642
2397	0.2156422068
2398	0.2156334941
2399	0.2156271782
2400	0.2156199888
2401	0.2156108487
2402	0.2156004701
2403	0.2155924554
2404	0.2155854427
2405	0.2155777212
2406	0.2155712492
2407	0.2155644897
2408	0.2155552732
2409	0.2155423112
2410	0.2155349342
2411	0.215528835
2412	0.2155222046
2413	0.2155134017
2414	0.2155077835
2415	0.2154994941
2416	0.2154815108
2417	0.2154745291
2418	0.2154653451
2419	0.2154571292
2420	0.2154472023
2421	0.215442488
2422	0.2154347133
2423	0.2154284887
2424	0.2154238534
2425	0.2154164663
2426	0.2154098824
2427	0.2154049505
2428	0.2154002193
2429	0.2153941228
2430	0.2153853867
2431	0.2153780227
2432	0.2153706713
2433	0.2153637215
2434	0.2153580971
2435	0.2153507876
2436	0.2153436836
2437	0.2153382148
2438	0.2153299376
2439	0.2153207156
2440	0.2153135312
2441	0.2153047972
2442	0.2152967318
2443	0.2152902695
2444	0.2152846568
2445	0.2152779097
2446	0.2152714162
2447	0.2152655163
2448	0.2152592605
2449	0.2152538799
2450	0.2152495699
2451	0.2152428375
2452	0.2152349287
2453	0.2152214528
2454	0.215215556
2455	0.215209085
2456	0.2152039196
2457	0.215197712
2458	0.2151916784
2459	0.2151839832
2460	0.2151766821
2461	0.215171684
2462	0.2151640726
2463	0.2151578199
2464	0.215150949
2465	0.2151419676
2466	0.2151316793
2467	0.21512634
2468	0.215118924
2469	0.2151124471
2470	0.2151019084
2471	0.2150919331
2472	0.215086139
2473	0.2150797116
2474	0.215073626
2475	0.2150655777
2476	0.215058383
2477	0.2150527161
2478	0.215046014
2479	0.2150402573
2480	0.2150322009
2481	0.2150254085
2482	0.2150209588
2483	0.2150139424
2484	0.2150069543
2485	0.2149981005
2486	0.2149864405
2487	0.2149784056
2488	0.2149714462
2489	0.214963371
2490	0.2149522395
2491	0.2149403501
2492	0.2149321836
2493	0.2149254865
2494	0.214920125
2495	0.2149142546
2496	0.2149080733
2497	0.214900387
2498	0.2148939003
2499	0.2148884862
2500	0.2148824739
2501	0.2148772722
2502	0.214872619
2503	0.214866707
2504	0.2148619606
2505	0.2148563285
2506	0.2148513899
2507	0.2148452476
2508	0.2148379581
2509	0.214830087
2510	0.2148222624
2511	0.2148156389
2512	0.2148078161
2513	0.2148018045
2514	0.2147971901
2515	0.2147914281
2516	0.2147848332
2517	0.2147793837
2518	0.2147695597
2519	0.2147607069
2520	0.2147544814
2521	0.2147466075
2522	0.2147396611
2523	0.2147333899
2524	0.2147254152
2525	0.2147187074
2526	0.2147111139
2527	0.2146968576
2528	0.2146894153
2529	0.2146819681
2530	0.2146732756
2531	0.2146685579
2532	0.2146591295
2533	0.2146508807
2534	0.2146451988
2535	0.214637913
2536	0.2146324819
2537	0.2146245525
2538	0.2146183696
2539	0.2146105522
2540	0.214602711
2541	0.2145926305
2542	0.2145845335
2543	0.2145770167
2544	0.2145706512
2545	0.2145639343
2546	0.214557516
2547	0.2145498427
2548	0.2145446407
2549	0.2145395998
2550	0.2145321956
2551	0.2145280051
2552	0.2145219113
2553	0.2145141043
2554	0.2145081328
2555	0.2145023757
2556	0.2144951921
2557	0.2144887428
2558	0.2144836634
2559	0.214476368
2560	0.2144701467
2561	0.2144633516
2562	0.2144573267
2563	0.2144499079
2564	0.2144424914
2565	0.2144354063
2566	0.2144272434
2567	0.2144188152
2568	0.2144109899
2569	0.2144031213
2570	0.2143940395
2571	0.2143853225
2572	0.21437956
2573	0.2143737029
2574	0.2143661565
2575	0.2143606156
2576	0.2143527995
2577	0.2143431519
2578	0.2143379914
2579	0.2143311644
2580	0.2143175107
2581	0.2143116993
2582	0.2143051668
2583	0.2142987471
2584	0.2142911674
2585	0.2142825193
2586	0.2142774227
2587	0.2142703406
2588	0.2142641807
2589	0.2142596679
2590	0.2142528693
2591	0.2142483147
2592	0.2142430416
2593	0.2142376958
2594	0.2142236881
2595	0.2142154239
2596	0.2142078549
2597	0.2142013136
2598	0.2141965815
2599	0.2141888097
2600	0.2141838532
2601	0.214177227
2602	0.2141687345
2603	0.2141615629
2604	0.2141546996
2605	0.21414584
2606	0.21413855
2607	0.2141298781
2608	0.2141257077
2609	0.2141111038
2610	0.2141032641
2611	0.2140951783
2612	0.2140874601
2613	0.2140777973
2614	0.2140719899
2615	0.2140666251
2616	0.2140603358
2617	0.2140526342
2618	0.2140469213
2619	0.2140392657
2620	0.2140329996
2621	0.214019307
2622	0.2140042651
2623	0.2139978505
2624	0.2139809683
2625	0.2139758594
2626	0.2139691865
2627	0.2139645222
2628	0.2139577605
2629	0.2139489209
2630	0.2139426667
2631	0.2139309644
2632	0.2139261479
2633	0.2139180256
2634	0.2139102725
2635	0.2138998832
2636	0.2138919402
2637	0.21388637
2638	0.213879477
2639	0.2138747511
2640	0.213867248
2641	0.2138547989
2642	0.2138432787
2643	0.2138343631
2644	0.2138219094
2645	0.2138129678
2646	0.2138037131
2647	0.2137947973
2648	0.2137848247
2649	0.2137750865
2650	0.213767155
2651	0.2137590579
2652	0.2137504638
2653	0.213738926
2654	0.2137301174
2655	0.2137193008
2656	0.213712733
2657	0.2137069564
2658	0.2137001572
2659	0.2136944541
2660	0.213685196
2661	0.2136781208
2662	0.2136738603
2663	0.2136683821
2664	0.2136617406
2665	0.2136554584
2666	0.2136485206
2667	0.2136429516
2668	0.2136363444
2669	0.2136272371
2670	0.2136156224
2671	0.2136106977
2672	0.2136025445
2673	0.213597061
2674	0.2135901049
2675	0.2135827799
2676	0.2135716781
2677	0.213564727
2678	0.2135576471
2679	0.2135521465
2680	0.2135452543
2681	0.2135374101
2682	0.2135294706
2683	0.2135227089
2684	0.213517141
2685	0.2135084062
2686	0.2135008636
2687	0.2134930942
2688	0.2134866969
2689	0.2134821726
2690	0.2134765533
2691	0.2134687118
2692	0.2134610426
2693	0.2134529639
2694	0.2134422295
2695	0.2134362228
2696	0.2134318519
2697	0.2134257361
2698	0.2134204017
2699	0.2134135084
2700	0.2134064051
2701	0.2133976408
2702	0.2133896734
2703	0.2133864593
2704	0.213380299
2705	0.2133752766
2706	0.2133711645
2707	0.213365471
2708	0.2133599163
2709	0.2133510099
2710	0.2133451015
2711	0.213339345
2712	0.2133320702
2713	0.2133246016
2714	0.213315157
2715	0.2133087404
2716	0.2133033697
2717	0.2132991043
2718	0.2132920487
2719	0.2132867988
2720	0.2132817601
2721	0.213274314
2722	0.2132683647
2723	0.213263361
2724	0.213256886
2725	0.2132505163
2726	0.2132434536
2727	0.2132358364
2728	0.213226741
2729	0.2132199366
2730	0.2132051689
2731	0.2131936661
2732	0.2131826963
2733	0.2131760498
2734	0.2131714394
2735	0.2131638203
2736	0.2131580236
2737	0.2131527386
2738	0.2131439988
2739	0.2131320747
2740	0.2131241887
2741	0.2131163832
2742	0.2131105148
2743	0.2131049584
2744	0.2130982702
2745	0.2130929976
2746	0.2130833527
2747	0.2130760988
2748	0.2130650038
2749	0.2130574885
2750	0.2130507633
2751	0.2130431016
2752	0.2130359489
2753	0.2130302142
2754	0.2130231507
2755	0.2130177266
2756	0.2130130985
2757	0.2130034216
2758	0.2129965373
2759	0.2129921061
2760	0.2129865151
2761	0.2129805129
2762	0.2129735514
2763	0.2129649108
2764	0.2129582528
2765	0.2129518332
2766	0.2129484223
2767	0.2129419916
2768	0.2129369049
2769	0.212932455
2770	0.2129246797
2771	0.2129183687
2772	0.21291139
2773	0.2129017031
2774	0.212895228
2775	0.2128875098
2776	0.2128816686
2777	0.2128780284
2778	0.2128729619
2779	0.2128668441
2780	0.2128565289
2781	0.2128518408
2782	0.2128462707
2783	0.2128387653
2784	0.2128328925
2785	0.2128255543
2786	0.2128203115
2787	0.2128120381
2788	0.212804189
2789	0.2127987601
2790	0.2127913823
2791	0.2127851467
2792	0.212777748
2793	0.2127710743
2794	0.2127628302
2795	0.2127575475
2796	0.2127504436
2797	0.2127456106
2798	0.2127402428
2799	0.212732872
2800	0.2127257951
2801	0.2127215036
2802	0.2127157892
2803	0.2127093033
2804	0.2127024211
2805	0.2126967992
2806	0.2126891695
2807	0.2126834501
2808	0.2126771821
2809	0.2126714932
2810	0.2126636302
2811	0.2126526241
2812	0.2126462551
2813	0.2126376486
2814	0.21262907
2815	0.2126221026
2816	0.2126158892
2817	0.2126062747
2818	0.2126013799
2819	0.2125951859
2820	0.2125828168
2821	0.2125722262
2822	0.2125678938
2823	0.2125618467
2824	0.2125568503
2825	0.2125510824
2826	0.2125439688
2827	0.2125372506
2828	0.2125296994
2829	0.212522255
2830	0.2125157724
2831	0.2125099174
2832	0.2125017863
2833	0.2124944639
2834	0.2124854538
2835	0.2124793452
2836	0.2124715349
2837	0.2124620354
2838	0.2124536725
2839	0.2124473015
2840	0.2124390254
2841	0.2124332382
2842	0.2124257274
2843	0.2124092827
2844	0.2124000585
2845	0.2123930978
2846	0.2123875839
2847	0.2123782424
2848	0.2123724634
2849	0.212364233
2850	0.2123593254
2851	0.2123513243
2852	0.2123427748
2853	0.2123366379
2854	0.2123305445
2855	0.2123247949
2856	0.2123197526
2857	0.2123129503
2858	0.2123056291
2859	0.2122983797
2860	0.2122927833
2861	0.2122866048
2862	0.2122810916
2863	0.2122748131
2864	0.2122658784
2865	0.2122589565
2866	0.2122491993
2867	0.2122444703
2868	0.2122357616
2869	0.2122308433
2870	0.2122235665
2871	0.2122176676
2872	0.2122108785
2873	0.2122035099
2874	0.2121953887
2875	0.2121882879
2876	0.2121833046
2877	0.2121765488
2878	0.21217049
2879	0.2121618389
2880	0.2121562041
2881	0.2121504735
2882	0.2121421904
2883	0.2121343095
2884	0.2121288654
2885	0.2121218805
2886	0.2121141239
2887	0.2121071458
2888	0.2120991565
2889	0.2120917178
2890	0.2120862737
2891	0.2120814415
2892	0.212075158
2893	0.2120689842
2894	0.2120627519
2895	0.2120566291
2896	0.2120506775
2897	0.2120467401
2898	0.2120404443
2899	0.2120335816
2900	0.2120280222
2901	0.212020616
2902	0.2120163854
2903	0.2120091165
2904	0.2120045661
2905	0.2119995065
2906	0.2119939982
2907	0.2119866769
2908	0.2119809168
2909	0.2119752437
2910	0.2119690158
2911	0.2119632902
2912	0.2119562854
2913	0.2119503254
2914	0.2119426048
2915	0.2119365567
2916	0.211930059
2917	0.2119254939
2918	0.2119178158
2919	0.2119054692
2920	0.2118988751
2921	0.2118933432
2922	0.2118853256
2923	0.211880095
2924	0.2118755542
2925	0.211869211
2926	0.2118646921
